drug,reaction,severity,serious_count,frequency,relative_frequency
PREDNISOLONE,Hypotension,0.0,0,1,0.02127659574468085
PREDNISOLONE,Local swelling,0.0,0,1,0.02127659574468085
PREDNISOLONE,Mental disorder,0.0,0,2,0.0425531914893617
PREDNISOLONE,Mobility decreased,0.0,0,1,0.02127659574468085
PREDNISOLONE,Off label use,0.0,0,2,0.0425531914893617
PREDNISOLONE,Panic attack,0.0,0,2,0.0425531914893617
PREDNISOLONE,Pneumonia,0.0,0,1,0.02127659574468085
PREDNISOLONE,Pulmonary alveolar haemorrhage,0.0,0,3,0.06382978723404255
PREDNISOLONE,Pulmonary oedema,0.0,0,3,0.06382978723404255
PREDNISOLONE,Pulmonary veno-occlusive disease,0.0,0,3,0.06382978723404255
PREDNISOLONE,Respiratory distress,0.0,0,3,0.06382978723404255
PREDNISOLONE,Therapeutic response decreased,0.0,0,3,0.06382978723404255
PREDNISOLONE,Tremor,0.0,0,1,0.02127659574468085
PREDNISOLONE,Type 2 diabetes mellitus,0.0,0,2,0.0425531914893617
PREDNISOLONE.,Adenoviral haemorrhagic cystitis,0.0,0,2,0.09523809523809523
PREDNISOLONE.,Blindness,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Constipation,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Diabetes mellitus,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Diarrhoea,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Dizziness,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Dry eye,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Epistaxis,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Hyperthyroidism,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Incontinence,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Increased appetite,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Increased tendency to bruise,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Nasopharyngitis,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Off label use,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Pruritus,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Pyrexia,0.0,0,2,0.09523809523809523
PREDNISOLONE.,Skin cancer,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Weight increased,0.0,0,1,0.047619047619047616
PREDNISOLONE.,Wrong technique in product usage process,0.0,0,1,0.047619047619047616
PREDNISONE,Adverse drug reaction,0.0,0,1,0.021739130434782608
PREDNISONE,Angioedema,0.0,0,1,0.021739130434782608
PREDNISONE,Anxiety,0.0,0,1,0.021739130434782608
PREDNISONE,Bronchitis,0.0,0,1,0.021739130434782608
PREDNISONE,Cerebral haemorrhage,0.0,0,2,0.043478260869565216
PREDNISONE,Chest discomfort,0.0,0,1,0.021739130434782608
PREDNISONE,Chronic obstructive pulmonary disease,0.0,0,1,0.021739130434782608
PREDNISONE,Death,0.0,0,1,0.021739130434782608
PREDNISONE,Diarrhoea,0.0,0,1,0.021739130434782608
PREDNISONE,Drug ineffective,0.0,0,1,0.021739130434782608
PREDNISONE,Dyspnoea,0.0,0,1,0.021739130434782608
PREDNISONE,Emphysema,0.0,0,1,0.021739130434782608
PREDNISONE,Face oedema,0.0,0,1,0.021739130434782608
PREDNISONE,Headache,0.0,0,3,0.06521739130434782
PREDNISONE,Laryngeal oedema,0.0,0,1,0.021739130434782608
PREDNISONE,Listeriosis,0.0,0,3,0.06521739130434782
PREDNISONE,Loss of consciousness,0.0,0,1,0.021739130434782608
PREDNISONE,Meningitis,0.0,0,3,0.06521739130434782
PREDNISONE,Mental status changes,0.0,0,1,0.021739130434782608
PREDNISONE,Mycobacterium tuberculosis complex test positive,0.0,0,1,0.021739130434782608
PREDNISONE,Nephrogenic systemic fibrosis,0.0,0,2,0.043478260869565216
PREDNISONE,Off label use,0.0,0,1,0.021739130434782608
PREDNISONE,Pancreatitis,0.0,0,1,0.021739130434782608
PREDNISONE,Pneumonia,0.0,0,1,0.021739130434782608
PREDNISONE,Pneumonia staphylococcal,0.0,0,1,0.021739130434782608
PREDNISONE,Posterior reversible encephalopathy syndrome,0.0,0,2,0.043478260869565216
PREDNISONE,Pyrexia,0.0,0,3,0.06521739130434782
PREDNISONE,Respiratory failure,0.0,0,1,0.021739130434782608
PREDNISONE,Stress,0.0,0,1,0.021739130434782608
PREDNISONE,Subarachnoid haemorrhage,0.0,0,2,0.043478260869565216
PREDNISONE,Thrombocytopenia,0.0,0,1,0.021739130434782608
PREDNISONE,Tuberculosis of central nervous system,0.0,0,1,0.021739130434782608
PREDNISONE,Vomiting,0.0,0,2,0.043478260869565216
PREDNISONE /00044702/,Malignant neoplasm progression,0.0,0,1,0.5
PREDNISONE /00044702/,Pancytopenia,0.0,0,1,0.5
PREDNISONE.,Blood count abnormal,0.0,0,1,0.16666666666666666
PREDNISONE.,Petechiae,0.0,0,1,0.16666666666666666
PREDNISONE.,Platelet count decreased,0.0,0,1,0.16666666666666666
PREDNISONE.,Rash,0.0,0,1,0.16666666666666666
PREDNISONE.,Skin discolouration,0.0,0,1,0.16666666666666666
PREDNISONE.,Thrombocytopenia,0.0,0,1,0.16666666666666666
PREMARIN,Bone graft,0.0,0,1,0.05555555555555555
PREMARIN,Chills,0.0,0,2,0.1111111111111111
PREMARIN,Dizziness,0.0,0,1,0.05555555555555555
PREMARIN,Femur fracture,0.0,0,1,0.05555555555555555
PREMARIN,Gingival recession,0.0,0,1,0.05555555555555555
PREMARIN,Headache,0.0,0,1,0.05555555555555555
PREMARIN,Intramedullary rod insertion,0.0,0,1,0.05555555555555555
PREMARIN,Low turnover osteopathy,0.0,0,1,0.05555555555555555
PREMARIN,Myalgia,0.0,0,2,0.1111111111111111
PREMARIN,Nausea,0.0,0,1,0.05555555555555555
PREMARIN,Osteoporosis,0.0,0,1,0.05555555555555555
PREMARIN,Periodontal operation,0.0,0,1,0.05555555555555555
PREMARIN,Reaction to drug excipients,0.0,0,1,0.05555555555555555
PREMARIN,Reflux laryngitis,0.0,0,1,0.05555555555555555
PREMARIN,Rib fracture,0.0,0,1,0.05555555555555555
PREMARIN,Squamous cell carcinoma of skin,0.0,0,1,0.05555555555555555
PRENATAL VITAMINS,Anxiety,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Depression,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Device difficult to use,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Device dislocation,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Device issue,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Drug ineffective,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Injury,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Pain,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Post procedural discomfort,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Pregnancy with contraceptive device,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Stress,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Uterine haemorrhage,0.0,0,1,0.07692307692307693
PRENATAL VITAMINS,Uterine perforation,0.0,0,1,0.07692307692307693
PRESERVISION LUTEIN,Hospice care,0.0,0,1,1.0
PREVACID,Transient ischaemic attack,0.0,0,1,1.0
PREVISCAN,Haematoma,0.0,0,1,0.25
PREVISCAN,International normalised ratio increased,0.0,0,1,0.25
PREVISCAN,Renal failure acute,0.0,0,1,0.25
PREVISCAN,Thrombocytopenia,0.0,0,1,0.25
PRILOSEC,Anaphylactic reaction,0.0,0,1,0.1111111111111111
PRILOSEC,Dizziness,0.0,0,1,0.1111111111111111
PRILOSEC,Haemoglobin decreased,0.0,0,1,0.1111111111111111
PRILOSEC,Headache,0.0,0,1,0.1111111111111111
PRILOSEC,Malaise,0.0,0,1,0.1111111111111111
PRILOSEC,Metrorrhagia,0.0,0,1,0.1111111111111111
PRILOSEC,Nausea,0.0,0,1,0.1111111111111111
PRILOSEC,Somnolence,0.0,0,1,0.1111111111111111
PRILOSEC,Urticaria,0.0,0,1,0.1111111111111111
PRILOSEC                           /00661201/,Diabetes mellitus,0.0,0,1,0.5
PRILOSEC                           /00661201/,Urinary tract infection,0.0,0,1,0.5
PRIMAQUINE,Drug hypersensitivity,0.0,0,1,1.0
PRIMIDONE,Unevaluable event,0.0,0,1,1.0
PRINIVIL,Exposure during pregnancy,0.0,0,1,1.0
PRISTIQ,Activities of daily living impaired,0.0,0,4,0.23529411764705882
PRISTIQ,Crying,0.0,0,4,0.23529411764705882
PRISTIQ,Depression,0.0,0,4,0.23529411764705882
PRISTIQ,Drug ineffective,0.0,0,5,0.29411764705882354
PRISTIQ EXTENDED RELEASE,Drug eruption,0.0,0,1,1.0
PROAIR HFA,Blood potassium increased,0.0,0,2,0.3333333333333333
PROAIR HFA,Diarrhoea,0.0,0,2,0.3333333333333333
PROAIR HFA,Large intestine polyp,0.0,0,2,0.3333333333333333
PROBIOTICS,Anaemia,0.0,0,1,0.5
PROBIOTICS,Hypoaesthesia,0.0,0,1,0.5
PROCARDIA,Drug hypersensitivity,0.0,0,1,1.0
PROCARDIA                          /00340701/,Epistaxis,0.0,0,1,1.0
PROCRIT,Contusion,0.0,0,1,0.16666666666666666
PROCRIT,Influenza,0.0,0,1,0.16666666666666666
PROCRIT,Platelet count decreased,0.0,0,1,0.16666666666666666
PROCRIT,Pneumonia,0.0,0,1,0.16666666666666666
PROCRIT,Splenomegaly,0.0,0,1,0.16666666666666666
PROCRIT,Stem cell transplant,0.0,0,1,0.16666666666666666
PROCRIT                            /00909301/,Decreased appetite,0.0,0,1,0.5
PROCRIT                            /00909301/,Depression,0.0,0,1,0.5
PROGRAF,Kaposi^s sarcoma,0.0,0,1,1.0
PROHANCE,Nephrogenic systemic fibrosis,0.0,0,1,1.0
PROLIA,Drug ineffective,0.0,0,1,0.25
PROLIA,Femoral neck fracture,0.0,0,1,0.25
PROLIA,Osteoarthritis,0.0,0,1,0.25
PROLIA,Unevaluable event,0.0,0,1,0.25
PROMETHAZINE,Fatigue,0.0,0,1,1.0
PROPANOLOL,Anaemia,0.0,0,2,0.09090909090909091
PROPANOLOL,Blood cholesterol abnormal,0.0,0,2,0.09090909090909091
PROPANOLOL,Blood triglycerides abnormal,0.0,0,2,0.09090909090909091
PROPANOLOL,Bone disorder,0.0,0,2,0.09090909090909091
PROPANOLOL,Cough,0.0,0,2,0.09090909090909091
PROPANOLOL,Diabetes mellitus,0.0,0,2,0.09090909090909091
PROPANOLOL,Gait disturbance,0.0,0,2,0.09090909090909091
PROPANOLOL,Influenza,0.0,0,2,0.09090909090909091
PROPANOLOL,Muscular weakness,0.0,0,2,0.09090909090909091
PROPANOLOL,Pain,0.0,0,2,0.09090909090909091
PROPANOLOL,Patient-device incompatibility,0.0,0,2,0.09090909090909091
PROPAVAN,Abdominal pain,0.0,0,1,0.05263157894736842
PROPAVAN,Aggression,0.0,0,1,0.05263157894736842
PROPAVAN,Agitation,0.0,0,1,0.05263157894736842
PROPAVAN,Amenorrhoea,0.0,0,1,0.05263157894736842
PROPAVAN,Blood prolactin increased,0.0,0,1,0.05263157894736842
PROPAVAN,Breast enlargement,0.0,0,1,0.05263157894736842
PROPAVAN,Dyskinesia,0.0,0,1,0.05263157894736842
PROPAVAN,Dyspnoea,0.0,0,1,0.05263157894736842
PROPAVAN,Dysuria,0.0,0,1,0.05263157894736842
PROPAVAN,Fatigue,0.0,0,1,0.05263157894736842
PROPAVAN,Galactorrhoea,0.0,0,1,0.05263157894736842
PROPAVAN,Hyperhidrosis,0.0,0,1,0.05263157894736842
PROPAVAN,Muscle spasms,0.0,0,1,0.05263157894736842
PROPAVAN,Muscular weakness,0.0,0,1,0.05263157894736842
PROPAVAN,Ovarian germ cell cancer stage II,0.0,0,1,0.05263157894736842
PROPAVAN,Palpitations,0.0,0,1,0.05263157894736842
PROPAVAN,Swelling,0.0,0,1,0.05263157894736842
PROPAVAN,Tremor,0.0,0,1,0.05263157894736842
PROPAVAN,Weight increased,0.0,0,1,0.05263157894736842
PROPECIA,Anxiety,0.0,0,2,0.06666666666666667
PROPECIA,Back pain,0.0,0,2,0.06666666666666667
PROPECIA,Benign prostatic hyperplasia,0.0,0,2,0.06666666666666667
PROPECIA,Blood cholesterol increased,0.0,0,2,0.06666666666666667
PROPECIA,Blood testosterone free decreased,0.0,0,2,0.06666666666666667
PROPECIA,Cognitive disorder,0.0,0,2,0.06666666666666667
PROPECIA,Depression,0.0,0,2,0.06666666666666667
PROPECIA,Drug dependence,0.0,0,2,0.06666666666666667
PROPECIA,Erectile dysfunction,0.0,0,2,0.06666666666666667
PROPECIA,Hepatitis C,0.0,0,2,0.06666666666666667
PROPECIA,Insomnia,0.0,0,2,0.06666666666666667
PROPECIA,Sexual dysfunction,0.0,0,2,0.06666666666666667
PROPECIA,Tri-iodothyronine uptake increased,0.0,0,2,0.06666666666666667
PROPECIA,Type 2 diabetes mellitus,0.0,0,2,0.06666666666666667
PROPECIA,Urinary tract obstruction,0.0,0,2,0.06666666666666667
PROPOFOL,Acidosis,0.0,0,1,0.2
PROPOFOL,Arrhythmia,0.0,0,1,0.2
PROPOFOL,Cardiac arrest,0.0,0,1,0.2
PROPOFOL,Respiratory distress,0.0,0,1,0.2
PROPOFOL,Status epilepticus,0.0,0,1,0.2
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,Abdominal pain,0.0,0,1,0.125
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,Anxiety,0.0,0,1,0.125
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,Deep vein thrombosis,0.0,0,1,0.125
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,Emotional distress,0.0,0,1,0.125
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,General physical health deterioration,0.0,0,1,0.125
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,Injury,0.0,0,1,0.125
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,Pain,0.0,0,1,0.125
PROPOXYPHENE NAPSYLATE W/ACETAMINOPHENE,Thrombosis,0.0,0,1,0.125
PROPRANOLOL,Dry eye,0.0,0,1,0.3333333333333333
PROPRANOLOL,Dry mouth,0.0,0,1,0.3333333333333333
PROPRANOLOL,Hyponatraemia,0.0,0,1,0.3333333333333333
PROSCAR,Arthralgia,0.0,0,1,0.3333333333333333
PROSCAR,Diarrhoea,0.0,0,1,0.3333333333333333
PROSCAR,Nausea,0.0,0,1,0.3333333333333333
PROTONIX,Epistaxis,0.0,0,1,0.3333333333333333
PROTONIX,Off label use,0.0,0,1,0.3333333333333333
PROTONIX,Pancreatitis,0.0,0,1,0.3333333333333333
PROVENTIL,Acute respiratory failure,0.0,0,1,0.14285714285714285
PROVENTIL,Bronchitis,0.0,0,1,0.14285714285714285
PROVENTIL,Bronchitis pneumococcal,0.0,0,1,0.14285714285714285
PROVENTIL,Chronic obstructive pulmonary disease,0.0,0,1,0.14285714285714285
PROVENTIL,Endotracheal intubation,0.0,0,1,0.14285714285714285
PROVENTIL,Hyperglycaemia,0.0,0,1,0.14285714285714285
PROVENTIL,Overdose,0.0,0,1,0.14285714285714285
PROZAC,Abnormal behaviour,0.0,0,3,0.06521739130434782
PROZAC,Activities of daily living impaired,0.0,0,4,0.08695652173913043
PROZAC,Bradykinesia,0.0,0,3,0.06521739130434782
PROZAC,Crying,0.0,0,1,0.021739130434782608
PROZAC,Dehydration,0.0,0,1,0.021739130434782608
PROZAC,Depression,0.0,0,1,0.021739130434782608
PROZAC,Dermatillomania,0.0,0,3,0.06521739130434782
PROZAC,Drug ineffective,0.0,0,1,0.021739130434782608
PROZAC,Drug interaction,0.0,0,3,0.06521739130434782
PROZAC,Drug level increased,0.0,0,3,0.06521739130434782
PROZAC,Insomnia,0.0,0,3,0.06521739130434782
PROZAC,Intervertebral disc disorder,0.0,0,1,0.021739130434782608
PROZAC,Irritability,0.0,0,3,0.06521739130434782
PROZAC,Lethargy,0.0,0,3,0.06521739130434782
PROZAC,Local swelling,0.0,0,1,0.021739130434782608
PROZAC,Memory impairment,0.0,0,3,0.06521739130434782
PROZAC,Muscular weakness,0.0,0,3,0.06521739130434782
PROZAC,Neuropathy peripheral,0.0,0,1,0.021739130434782608
PROZAC,Obsessive-compulsive disorder,0.0,0,3,0.06521739130434782
PROZAC,Oedema,0.0,0,1,0.021739130434782608
PROZAC,Parkinson^s disease,0.0,0,1,0.021739130434782608
PYOSTACINE,Petechiae,0.0,0,1,0.5
PYOSTACINE,Thrombocytopenia,0.0,0,1,0.5
PYRIDOXINE,Acidosis,0.0,0,1,0.2
PYRIDOXINE,Arrhythmia,0.0,0,1,0.2
PYRIDOXINE,Cardiac arrest,0.0,0,1,0.2
PYRIDOXINE,Respiratory distress,0.0,0,1,0.2
PYRIDOXINE,Status epilepticus,0.0,0,1,0.2
QUETIAPINE,Bone marrow failure,0.0,0,2,0.6666666666666666
QUETIAPINE,Neutrophil count decreased,0.0,0,1,0.3333333333333333
QUETIAPINE (UNKNOWN),Mixed liver injury,0.0,0,1,1.0
QVAR,Fluid retention,0.0,0,1,0.3333333333333333
QVAR,Oedema peripheral,0.0,0,1,0.3333333333333333
QVAR,Weight increased,0.0,0,1,0.3333333333333333
RAMIPRIL,Abdominal distension,0.0,0,1,0.08333333333333333
RAMIPRIL,Atrial fibrillation,0.0,0,1,0.08333333333333333
RAMIPRIL,Diarrhoea,0.0,0,1,0.08333333333333333
RAMIPRIL,Flatulence,0.0,0,1,0.08333333333333333
RAMIPRIL,Metastases to bone,0.0,0,1,0.08333333333333333
RAMIPRIL,Musculoskeletal stiffness,0.0,0,1,0.08333333333333333
RAMIPRIL,Myalgia,0.0,0,1,0.08333333333333333
RAMIPRIL,Osteonecrosis of jaw,0.0,0,1,0.08333333333333333
RAMIPRIL,Tremor,0.0,0,4,0.3333333333333333
RAMIPRIL.,Rash,0.0,0,1,0.3333333333333333
RAMIPRIL.,Skin discolouration,0.0,0,1,0.3333333333333333
RAMIPRIL.,Subdural haematoma,0.0,0,1,0.3333333333333333
RANEXA,Amnesia,0.0,0,1,0.14285714285714285
RANEXA,Grand mal convulsion,0.0,0,1,0.14285714285714285
RANEXA,Haemoglobin decreased,0.0,0,1,0.14285714285714285
RANEXA,Headache,0.0,0,1,0.14285714285714285
RANEXA,Malaise,0.0,0,1,0.14285714285714285
RANEXA,Nausea,0.0,0,1,0.14285714285714285
RANEXA,Vomiting,0.0,0,1,0.14285714285714285
RANITIDINE,Abdominal distension,0.0,0,1,0.023255813953488372
RANITIDINE,Abdominal pain,0.0,0,4,0.09302325581395349
RANITIDINE,Asthenia,0.0,0,2,0.046511627906976744
RANITIDINE,Blood count abnormal,0.0,0,1,0.023255813953488372
RANITIDINE,Blood creatinine increased,0.0,0,4,0.09302325581395349
RANITIDINE,C-reactive protein increased,0.0,0,4,0.09302325581395349
RANITIDINE,Contusion,0.0,0,1,0.023255813953488372
RANITIDINE,Crying,0.0,0,1,0.023255813953488372
RANITIDINE,Depressed mood,0.0,0,1,0.023255813953488372
RANITIDINE,Diarrhoea,0.0,0,4,0.09302325581395349
RANITIDINE,Dry eye,0.0,0,1,0.023255813953488372
RANITIDINE,Dry mouth,0.0,0,1,0.023255813953488372
RANITIDINE,Dry throat,0.0,0,1,0.023255813953488372
RANITIDINE,Dysuria,0.0,0,2,0.046511627906976744
RANITIDINE,Feeling abnormal,0.0,0,1,0.023255813953488372
RANITIDINE,Hyponatraemia,0.0,0,1,0.023255813953488372
RANITIDINE,Hypotension,0.0,0,1,0.023255813953488372
RANITIDINE,Insomnia,0.0,0,1,0.023255813953488372
RANITIDINE,Lip dry,0.0,0,1,0.023255813953488372
RANITIDINE,Nausea,0.0,0,1,0.023255813953488372
RANITIDINE,Odynophagia,0.0,0,1,0.023255813953488372
RANITIDINE,Oesophageal pain,0.0,0,1,0.023255813953488372
RANITIDINE,Oropharyngeal pain,0.0,0,1,0.023255813953488372
RANITIDINE,Pleural effusion,0.0,0,2,0.046511627906976744
RANITIDINE,Pyrexia,0.0,0,2,0.046511627906976744
RANITIDINE,Weight decreased,0.0,0,2,0.046511627906976744
RANITIDINE                         /00550802/,Abdominal distension,0.0,0,1,0.3333333333333333
RANITIDINE                         /00550802/,Diarrhoea,0.0,0,1,0.3333333333333333
RANITIDINE                         /00550802/,Flatulence,0.0,0,1,0.3333333333333333
RANOLAZINE,Death,0.0,0,1,1.0
RAPAMUNE,Adverse drug reaction,0.0,0,1,0.08333333333333333
RAPAMUNE,Blood lactate dehydrogenase increased,0.0,0,1,0.08333333333333333
RAPAMUNE,Blood smear test abnormal,0.0,0,1,0.08333333333333333
RAPAMUNE,Contusion,0.0,0,1,0.08333333333333333
RAPAMUNE,Disease progression,0.0,0,1,0.08333333333333333
RAPAMUNE,Epistaxis,0.0,0,1,0.08333333333333333
RAPAMUNE,Fatigue,0.0,0,1,0.08333333333333333
RAPAMUNE,Headache,0.0,0,1,0.08333333333333333
RAPAMUNE,Influenza,0.0,0,1,0.08333333333333333
RAPAMUNE,Nausea,0.0,0,1,0.08333333333333333
RAPAMUNE,White blood cell count increased,0.0,0,1,0.08333333333333333
RAPAMUNE,Wound haemorrhage,0.0,0,1,0.08333333333333333
RASILEZ,Petechiae,0.0,0,1,0.5
RASILEZ,Thrombocytopenia,0.0,0,1,0.5
REBIF,Adverse reaction,0.0,0,2,0.02631578947368421
REBIF,Alcohol detoxification,0.0,0,1,0.013157894736842105
REBIF,Alcohol withdrawal syndrome,0.0,0,1,0.013157894736842105
REBIF,Amnesia,0.0,0,2,0.02631578947368421
REBIF,Antipsychotic drug level above therapeutic,0.0,0,2,0.02631578947368421
REBIF,Antipsychotic drug level below therapeutic,0.0,0,2,0.02631578947368421
REBIF,Aphasia,0.0,0,2,0.02631578947368421
REBIF,Bronchitis,0.0,0,2,0.02631578947368421
REBIF,Central nervous system lesion,0.0,0,1,0.013157894736842105
REBIF,Conversion disorder,0.0,0,2,0.02631578947368421
REBIF,Convulsion,0.0,0,2,0.02631578947368421
REBIF,Dehydration,0.0,0,1,0.013157894736842105
REBIF,Dizziness,0.0,0,2,0.02631578947368421
REBIF,Drug ineffective,0.0,0,1,0.013157894736842105
REBIF,Dysarthria,0.0,0,1,0.013157894736842105
REBIF,Electrolyte imbalance,0.0,0,1,0.013157894736842105
REBIF,Endometriosis,0.0,0,1,0.013157894736842105
REBIF,Fall,0.0,0,2,0.02631578947368421
REBIF,Fatigue,0.0,0,2,0.02631578947368421
REBIF,Feeling abnormal,0.0,0,2,0.02631578947368421
REBIF,Gait disturbance,0.0,0,2,0.02631578947368421
REBIF,Headache,0.0,0,3,0.039473684210526314
REBIF,Influenza,0.0,0,1,0.013157894736842105
REBIF,Injection site bruising,0.0,0,1,0.013157894736842105
REBIF,Injection site haemorrhage,0.0,0,2,0.02631578947368421
REBIF,Injection site pain,0.0,0,1,0.013157894736842105
REBIF,Injection site reaction,0.0,0,2,0.02631578947368421
REBIF,Irritability,0.0,0,2,0.02631578947368421
REBIF,Joint injury,0.0,0,1,0.013157894736842105
REBIF,Laceration,0.0,0,1,0.013157894736842105
REBIF,Loss of consciousness,0.0,0,2,0.02631578947368421
REBIF,Malaise,0.0,0,1,0.013157894736842105
REBIF,Memory impairment,0.0,0,2,0.02631578947368421
REBIF,Mental disorder,0.0,0,2,0.02631578947368421
REBIF,Pain,0.0,0,2,0.02631578947368421
REBIF,Pyrexia,0.0,0,2,0.02631578947368421
REBIF,Renal failure acute,0.0,0,1,0.013157894736842105
REBIF,Speech disorder,0.0,0,1,0.013157894736842105
REBIF,Suicidal ideation,0.0,0,2,0.02631578947368421
REBIF,Suicide attempt,0.0,0,2,0.02631578947368421
REBIF,Swollen tongue,0.0,0,1,0.013157894736842105
REBIF,Syncope,0.0,0,2,0.02631578947368421
REBIF,Tongue injury,0.0,0,1,0.013157894736842105
REBIF,Type 2 diabetes mellitus,0.0,0,1,0.013157894736842105
REBIF,Uterine leiomyoma,0.0,0,1,0.013157894736842105
REBIF,Vision blurred,0.0,0,2,0.02631578947368421
REBIF,Visual impairment,0.0,0,2,0.02631578947368421
REBIF,Wrong technique in drug usage process,0.0,0,1,0.013157894736842105
REGLAN,Dyspnoea,0.0,0,1,0.14285714285714285
REGLAN,Hyponatraemia,0.0,0,1,0.14285714285714285
REGLAN,Influenza,0.0,0,1,0.14285714285714285
REGLAN,Pancreatitis,0.0,0,1,0.14285714285714285
REGLAN,Pneumonia,0.0,0,1,0.14285714285714285
REGLAN,Pyrexia,0.0,0,1,0.14285714285714285
REGLAN,Sepsis,0.0,0,1,0.14285714285714285
REGLAN                             /00041901/,Fatigue,0.0,0,1,1.0
RELPAX,Back pain,0.0,0,1,0.2
RELPAX,Device breakage,0.0,0,1,0.2
RELPAX,Drug ineffective,0.0,0,1,0.2
RELPAX,Embedded device,0.0,0,1,0.2
RELPAX,Pneumonia,0.0,0,1,0.2
REMERGIL,Myoclonus,0.0,0,1,0.5
REMERGIL,Seizure like phenomena,0.0,0,1,0.5
REMERON,Drug eruption,0.0,0,1,0.16666666666666666
REMERON,Intervertebral disc disorder,0.0,0,1,0.16666666666666666
REMERON,Local swelling,0.0,0,1,0.16666666666666666
REMERON,Neuropathy peripheral,0.0,0,1,0.16666666666666666
REMERON,Oedema,0.0,0,1,0.16666666666666666
REMERON,Parkinson^s disease,0.0,0,1,0.16666666666666666
REMODULIN,Blister,0.0,0,1,0.043478260869565216
REMODULIN,Cardiac failure congestive,0.0,0,1,0.043478260869565216
REMODULIN,Catheter site inflammation,0.0,0,1,0.043478260869565216
REMODULIN,Diarrhoea,0.0,0,2,0.08695652173913043
REMODULIN,Dizziness,0.0,0,1,0.043478260869565216
REMODULIN,Erythema,0.0,0,1,0.043478260869565216
REMODULIN,Fatigue,0.0,0,2,0.08695652173913043
REMODULIN,Insomnia,0.0,0,1,0.043478260869565216
REMODULIN,Malaise,0.0,0,2,0.08695652173913043
REMODULIN,Muscle spasms,0.0,0,1,0.043478260869565216
REMODULIN,Nausea,0.0,0,1,0.043478260869565216
REMODULIN,Oedema peripheral,0.0,0,2,0.08695652173913043
REMODULIN,Pain,0.0,0,3,0.13043478260869565
REMODULIN,Pain in extremity,0.0,0,2,0.08695652173913043
REMODULIN,Unevaluable event,0.0,0,2,0.08695652173913043
REOPRO,Abdominal pain,0.0,0,1,0.1111111111111111
REOPRO,Anxiety,0.0,0,1,0.1111111111111111
REOPRO,Cerebrovascular arteriovenous malformation,0.0,0,1,0.1111111111111111
REOPRO,Emotional distress,0.0,0,1,0.1111111111111111
REOPRO,Gastrooesophageal reflux disease,0.0,0,1,0.1111111111111111
REOPRO,General physical health deterioration,0.0,0,1,0.1111111111111111
REOPRO,Injury,0.0,0,1,0.1111111111111111
REOPRO,Pain,0.0,0,1,0.1111111111111111
REOPRO,Peripheral artery thrombosis,0.0,0,1,0.1111111111111111
RESTASIS,Blindness,0.0,0,1,0.06666666666666667
RESTASIS,Constipation,0.0,0,1,0.06666666666666667
RESTASIS,Diarrhoea,0.0,0,1,0.06666666666666667
RESTASIS,Dizziness,0.0,0,1,0.06666666666666667
RESTASIS,Dry eye,0.0,0,1,0.06666666666666667
RESTASIS,Epistaxis,0.0,0,1,0.06666666666666667
RESTASIS,Incontinence,0.0,0,1,0.06666666666666667
RESTASIS,Increased appetite,0.0,0,1,0.06666666666666667
RESTASIS,Increased tendency to bruise,0.0,0,1,0.06666666666666667
RESTASIS,Nasopharyngitis,0.0,0,1,0.06666666666666667
RESTASIS,Off label use,0.0,0,1,0.06666666666666667
RESTASIS,Pruritus,0.0,0,1,0.06666666666666667
RESTASIS,Skin cancer,0.0,0,1,0.06666666666666667
RESTASIS,Weight increased,0.0,0,1,0.06666666666666667
