drugName,condition,rating,effectiveness,usefulCount,review_length
Vicks Nyquil D Cold and Flu Nighttime Relief,Cold Symptoms,8.2,0.9,15,108.2
Vicks QlearQuil Nighttime Allergy Relief,Cold Symptoms,1.0,0.0,2,229.0
Vicks Sinex 12-Hour Decongestant Nasal Spray,Nasal Congestion,10.0,1.0,3,69.5
Vicks Sinex Nasal Spray (old formulation),8</span> users found this comment helpful.,9.0,1.0,8,386.0
Vicks Sinex Nasal Spray (old formulation),Nasal Congestion,6.5,0.6428571428571429,79,261.85714285714283
Vicodin,Back Pain,6.75,0.6666666666666666,480,282.3333333333333
Vicodin,Cough,10.0,1.0,128,464.0
Vicodin,Pain,8.089108910891088,0.8663366336633663,2930,343.25742574257424
Vicodin,Rheumatoid Arthritis,9.833333333333334,1.0,555,163.0
Vicodin ES,Back Pain,9.2,1.0,185,226.8
Vicodin ES,Cough,7.333333333333333,0.6666666666666666,65,22.0
Vicodin ES,Pain,9.285714285714286,1.0,113,334.42857142857144
Vicodin HP,Pain,8.0,0.8125,98,307.625
Vicoprofen,Pain,8.307692307692308,0.8717948717948718,686,337.5897435897436
Victoza,3</span> users found this comment helpful.,6.0,0.5,3,319.0
Victoza,7</span> users found this comment helpful.,9.0,1.0,7,451.0
Victoza,83</span> users found this comment helpful.,8.0,1.0,83,661.0
Victoza,8</span> users found this comment helpful.,8.0,1.0,8,462.0
Victoza,"Diabetes, Type 1",9.666666666666666,1.0,49,382.6666666666667
Victoza,"Diabetes, Type 2",7.920454545454546,0.8295454545454546,10633,471.6306818181818
Victoza,Obesity,8.551724137931034,0.9310344827586207,2280,523.7586206896551
Victoza,Weight Loss,7.948717948717949,0.8461538461538461,2573,529.9487179487179
Victrelis,Hepatitis C,10.0,1.0,23,123.0
Vidaza,Myelodysplastic Syndrome,6.4,0.55,378,417.5
Viekira Pak,Hepatitis C,6.5,0.625,139,372.875
Vienva,Birth Control,4.615384615384615,0.4230769230769231,37,531.0769230769231
Vigamox,"Conjunctivitis, Bacterial",6.777777777777778,0.6666666666666666,97,148.22222222222223
Vigamox,Ophthalmic Surgery,5.75,0.5,105,231.75
Viibryd,10</span> users found this comment helpful.,4.0,0.0,10,331.0
Viibryd,14</span> users found this comment helpful.,8.0,1.0,14,498.0
Viibryd,15</span> users found this comment helpful.,5.0,0.5,15,395.0
Viibryd,20</span> users found this comment helpful.,1.0,0.0,20,624.0
Viibryd,24</span> users found this comment helpful.,6.0,0.5,48,452.5
Viibryd,41</span> users found this comment helpful.,9.0,1.0,41,587.0
Viibryd,44</span> users found this comment helpful.,10.0,1.0,44,774.0
Viibryd,63</span> users found this comment helpful.,10.0,1.0,63,762.0
Viibryd,7</span> users found this comment helpful.,5.0,0.5,7,496.0
Viibryd,9</span> users found this comment helpful.,1.0,0.0,9,401.0
Viibryd,Anxiety,7.5,0.8333333333333334,687,530.6666666666666
Viibryd,Depression,6.571788413098237,0.6574307304785895,20955,502.0705289672544
Viibryd,Major Depressive Disorde,5.744897959183674,0.5306122448979592,3094,501.9183673469388
Vilazodone,Anxiety,6.678571428571429,0.7142857142857143,909,635.3214285714286
Vilazodone,Depression,6.572481572481572,0.6584766584766585,20962,500.53562653562653
Vilazodone,Major Depressive Disorde,5.6,0.5095238095238095,3102,495.6380952380952
Vilazodone,Not Listed / Othe,9.0,1.0,1,288.0
Vilazodone,Obsessive Compulsive Disorde,3.0,0.0,11,350.6666666666667
Vimovo,14</span> users found this comment helpful.,1.0,0.0,14,706.0
Vimovo,36</span> users found this comment helpful.,4.0,0.0,36,153.0
Vimovo,39</span> users found this comment helpful.,9.0,1.0,39,92.0
Vimovo,Ankylosing Spondylitis,6.666666666666667,0.6666666666666666,25,339.0
Vimovo,NSAID-Induced Ulcer Prophylaxis,10.0,1.0,56,92.0
Vimovo,Osteoarthritis,8.777777777777779,0.8888888888888888,307,217.33333333333334
Vimovo,Rheumatoid Arthritis,8.833333333333334,0.9166666666666666,114,309.1666666666667
Vimpat,Seizures,7.109756097560975,0.7682926829268293,2759,492.0975609756098
Vincasar PFS,Cance,10.0,1.0,1,55.0
Vincristine,Cance,10.0,1.0,1,55.0
Vincristine,Multiple Myeloma,6.0,0.5,4,242.0
Vincristine,Non-Hodgkin's Lymphoma,9.0,1.0,0,767.0
Viorele,Birth Control,4.794117647058823,0.4264705882352941,170,487.6470588235294
Viramune,HIV Infection,4.5,0.5,3,66.5
Viread,Hepatitis B,7.875,0.8125,228,379.0
Virtussin A / C,Cough,1.0,0.0,4,48.0
VisRx Dose Pack,Sinus Symptoms,9.5,1.0,1,113.5
Visine Original,Eye Redness,10.0,1.0,10,33.0
Visine Totality Multi-Symptom Relief,Eye Redness/Itching,3.3,0.2,44,265.9
Visine-A,Eye Redness/Itching,9.0,1.0,4,33.0
Vistaril,Allergic Urticaria,9.5,1.0,101,620.0
Vistaril,Allergies,9.0,1.0,33,62.0
Vistaril,Anxiety,5.788617886178862,0.5853658536585366,7967,367.4065040650407
Vistaril,Nausea/Vomiting,8.75,1.0,261,229.5
Vistaril,Pain,5.714285714285714,0.5714285714285714,336,218.57142857142858
Vistaril,Sedation,7.142857142857143,0.7142857142857143,453,358.2857142857143
Vitafol Ultra,Vitamin/Mineral Supplementation during Pregnancy/Lactation,6.5,0.5,19,479.5
Vitafol-OB+DHA,Vitamin/Mineral Supplementation during Pregnancy/Lactation,10.0,1.0,2,66.0
Vitamin B12,45</span> users found this comment helpful.,10.0,1.0,45,241.0
Vitamin B12,B12 Nutritional Deficiency,10.0,1.0,118,216.25
Vitamin B12,Schilling Test,10.0,1.0,21,762.0
Vitamin B12,Vitamin B12 Deficiency,8.2,0.8,112,410.4
Vitamin B2,Migraine Prevention,6.5,0.75,88,215.5
Vitamin B6,Nausea/Vomiting,9.0,1.0,52,274.0
Vitamin C,Dietary Supplementation,10.0,1.0,7,23.0
Vitamin D2,Vitamin D Deficiency,10.0,1.0,407,315.6666666666667
Vitamin D3,Vitamin D Deficiency,4.0,0.3333333333333333,72,619.0
Vitamin e,Dietary Supplementation,5.5,0.5,8,474.5
Vitamin e,Nocturnal Leg Cramps,9.0,1.0,0,11.0
Vitamin e,Tardive Dyskinesia,1.0,0.0,13,740.0
Vitapap,Pain,10.0,1.0,13,14.5
Vivactil,Depression,9.0,1.0,0,760.0
Vivaglobin,Primary Immunodeficiency Syndrome,9.5,1.0,13,292.0
Vivarin,25</span> users found this comment helpful.,10.0,1.0,25,750.0
Vivarin,5</span> users found this comment helpful.,7.0,1.0,5,106.0
Vivarin,6</span> users found this comment helpful.,8.0,1.0,6,757.0
Vivarin,Hypersomnia,8.75,1.0,54,275.0
Vivelle,Postmenopausal Symptoms,10.0,1.0,105,483.5
Vivelle-Dot,39</span> users found this comment helpful.,9.0,1.0,39,409.0
Vivelle-Dot,Oophorectomy,5.5,0.5,47,380.5
Vivelle-Dot,Postmenopausal Symptoms,7.9375,0.78125,657,408.3125
Vivelle-Dot,Primary Ovarian Failure,7.75,0.75,87,419.0
Vivitrol,Alcohol Dependence,8.733333333333333,0.9333333333333333,1433,443.3333333333333
Vivitrol,Opiate Dependence,8.0,0.8188405797101449,3762,555.3478260869565
Voltaren,Ankylosing Spondylitis,7.5,0.8333333333333334,126,198.83333333333334
Voltaren,Back Pain,8.625,0.90625,535,241.75
Voltaren,Muscle Pain,8.0,0.8333333333333334,261,283.6666666666667
Voltaren,Osteoarthritis,9.423076923076923,1.0,1846,360.11538461538464
Voltaren,Pain,8.157894736842104,0.8421052631578947,1110,247.05263157894737
Voltaren,Period Pain,9.0,1.0,71,524.0
Voltaren,Rheumatoid Arthritis,6.454545454545454,0.7272727272727273,301,142.0
Voltaren,Sciatica,7.833333333333333,0.75,331,185.5
Voltaren,zen Shoulde,6.5,0.75,55,94.5
Voltaren Gel,Osteoarthritis,8.306122448979592,0.8571428571428571,2608,362.0816326530612
Voltaren Gel,Pain,7.831578947368421,0.8157894736842105,3362,433.0842105263158
Voltaren-XR,Pain,9.333333333333334,1.0,50,81.0
Voltaren-XR,Sciatica,10.0,1.0,32,110.0
Volumen,Computed Tomography,4.0,0.0,7,767.0
Vontrol,Vertig,10.0,1.0,14,156.0
Vortioxetine,Depression,5.934497816593886,0.5927947598253275,21062,503.6877729257642
Vortioxetine,Major Depressive Disorde,6.527027027027027,0.6554054054054054,6481,521.5450450450451
Vortioxetine,Not Listed / Othe,10.0,1.0,3,410.0
Vosol HC,Otitis Externa,8.0,1.0,14,214.0
Vospire ER,"Asthma, acute",9.0,1.0,19,281.0
Vospire ER,Bronchospasm Prophylaxis,2.0,0.0,5,147.0
Votrient,Renal Cell Carcinoma,8.242424242424242,0.8787878787878788,2052,519.3333333333334
Votrient,Soft Tissue Sarcoma,8.5,0.8571428571428571,617,484.7857142857143
Vraylar,Bipolar Disorde,6.444444444444445,0.6349206349206349,1218,452.74603174603175
Vraylar,Schizophrenia,7.846153846153846,0.8461538461538461,232,424.2307692307692
Vusion,Diaper Rash,10.0,1.0,15,388.25
Vytorin,High Cholesterol,7.8,0.7666666666666667,418,244.53333333333333
Vytorin,"High Cholesterol, Familial Heterozygous",10.0,1.0,19,430.0
Vyvanse,3</span> users found this comment helpful.,8.0,1.0,3,207.0
Vyvanse,5</span> users found this comment helpful.,9.0,1.0,5,323.0
Vyvanse,9</span> users found this comment helpful.,8.0,1.0,9,798.0
Vyvanse,ADHD,7.677777777777778,0.8018518518518518,17431,531.4462962962963
Vyvanse,Asperger Syndrome,7.5,0.75,28,315.0
Vyvanse,Binge Eating Disorde,7.6938775510204085,0.8061224489795918,1624,611.3469387755102
Vyvanse,Chronic Fatigue Syndrome,10.0,1.0,153,454.0
Vyvanse,Depression,3.0,0.0,2,471.0
Vyvanse,Narcolepsy,9.0,1.0,47,604.3333333333334
Vyvanse,Oppositional Defiant Disorde,10.0,1.0,44,75.0
WP Thyroid,Hashimoto's disease,10.0,1.0,23,341.0
WP Thyroid,Underactive Thyroid,10.0,1.0,33,287.0
Wal-finate,Allergic Rhinitis,9.0,1.0,8,210.0
Warfarin,Antiphospholipid Syndrome,8.0,0.875,47,189.5
Warfarin,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,3.0,0.0,6,201.0
Warfarin,Deep Vein Thrombosis Prophylaxis after Knee Replacement Surgery,10.0,1.0,8,210.0
Warfarin,"Deep Vein Thrombosis, First Event",8.571428571428571,0.8571428571428571,213,372.7142857142857
Warfarin,"Deep Vein Thrombosis, Recurrent Event",5.5,0.5,71,503.5
Warfarin,Heart Attack,5.0,0.6666666666666666,23,457.0
Warfarin,Heart Failure,10.0,1.0,7,73.0
Warfarin,Prevention of Thromboembolism in Atrial Fibrillation,7.5,0.75,216,354.75
Warfarin,"Prosthetic Heart Valves, Mechanical Valves - Thrombosis Prophylaxis",9.75,1.0,34,136.0
Warfarin,"Prosthetic Heart Valves, Tissue Valves - Thrombosis Prophylaxis",9.0,1.0,45,84.0
Warfarin,"Pulmonary Embolism, First Event",9.4,1.0,137,138.4
Warfarin,"Pulmonary Embolism, Recurrent Event",8.666666666666666,1.0,79,445.3333333333333
Wart Remover,Warts,6.0,0.5,2,67.0
Welchol,9</span> users found this comment helpful.,10.0,1.0,9,13.0
Welchol,"Diabetes, Type 2",3.6,0.2,87,56.2
Welchol,"Diarrhea, Chronic",9.777777777777779,1.0,1674,381.44444444444446
Welchol,High Cholesterol,7.222222222222222,0.7777777777777778,360,476.22222222222223
Welchol,"Hyperlipoproteinemia Type IIa, Elevated LDL",8.0,1.0,125,446.3333333333333
Wellbutrin,11</span> users found this comment helpful.,3.0,0.0,11,751.0
Wellbutrin,12</span> users found this comment helpful.,9.0,1.0,12,33.0
Wellbutrin,17</span> users found this comment helpful.,1.0,0.0,17,163.0
Wellbutrin,75</span> users found this comment helpful.,10.0,1.0,75,743.0
Wellbutrin,ADHD,5.5,0.5,448,523.5
Wellbutrin,Anxiety,7.0,0.625,376,525.0
Wellbutrin,Bipolar Disorde,6.0,0.5555555555555556,415,391.1111111111111
Wellbutrin,Depression,7.3478260869565215,0.7639751552795031,25264,503.66149068322983
Wellbutrin,Major Depressive Disorde,7.108695652173913,0.75,2093,552.8260869565217
Wellbutrin,Migraine Prevention,9.0,1.0,67,75.0
Wellbutrin,Panic Disorde,6.0,0.75,351,475.0
Wellbutrin,"Sexual Dysfunction, SSRI Induced",8.666666666666666,1.0,230,238.0
Wellbutrin SR,15</span> users found this comment helpful.,10.0,1.0,15,239.0
Wellbutrin SR,ADHD,8.0,0.75,613,308.25
Wellbutrin SR,Bipolar Disorde,5.0,0.5,59,327.5
Wellbutrin SR,Depression,6.788732394366197,0.6901408450704225,4169,531.5211267605633
Wellbutrin SR,Major Depressive Disorde,7.625,0.84375,482,507.125
Wellbutrin SR,Obesity,9.0,1.0,101,70.0
Wellbutrin SR,Panic Disorde,9.5,1.0,232,526.0
Wellbutrin XL,21</span> users found this comment helpful.,10.0,1.0,21,213.0
Wellbutrin XL,29</span> users found this comment helpful.,9.0,1.0,29,731.0
Wellbutrin XL,33</span> users found this comment helpful.,2.0,0.0,33,114.0
Wellbutrin XL,ADHD,8.909090909090908,1.0,822,442.1818181818182
Wellbutrin XL,Anxiety,6.0,0.625,223,190.0
Wellbutrin XL,Bipolar Disorde,8.333333333333334,1.0,86,210.0
Wellbutrin XL,Depression,7.782608695652174,0.8125,10861,539.0
Wellbutrin XL,Major Depressive Disorde,6.882352941176471,0.6862745098039216,2446,536.4313725490196
Wellbutrin XL,Obesity,10.0,1.0,106,759.0
Wellbutrin XL,Seasonal Affective Disorde,9.666666666666666,1.0,207,478.6666666666667
Wera,Polycystic Ovary Syndrome,7.0,1.0,0,327.0
Westcort,Eczema,10.0,1.0,10,88.0
Westhroid,Hashimoto's disease,10.0,1.0,54,327.0
Westhroid,"Hypothyroidism, After Thyroid Removal",9.5,1.0,119,572.5
Westhroid,Underactive Thyroid,10.0,1.0,72,538.0
WinRho SDF,Idiopathic Thrombocytopenic Purpura,4.0,0.25,7,242.5
X-Viate,Dermatological Disorders,10.0,1.0,13,342.0
X-Viate,Dry Skin,9.5,1.0,131,250.0
Xalatan,"Glaucoma, Open Angle",7.8,0.8,266,170.6
Xalatan,Intraocular Hypertension,9.333333333333334,1.0,79,467.0
Xalkori,Non-Small Cell Lung Cance,9.333333333333334,1.0,39,440.3333333333333
Xanax,16</span> users found this comment helpful.,10.0,1.0,16,792.0
Xanax,30</span> users found this comment helpful.,10.0,1.0,30,735.0
Xanax,31</span> users found this comment helpful.,10.0,1.0,31,161.0
Xanax,3</span> users found this comment helpful.,9.0,1.0,3,504.0
Xanax,8</span> users found this comment helpful.,10.0,1.0,8,413.0
Xanax,9</span> users found this comment helpful.,1.0,0.0,9,312.0
Xanax,Anxiety,8.741333333333333,0.9053333333333333,17524,421.6453333333333
Xanax,Depression,9.171875,0.9375,5891,362.484375
Xanax,Dysautonomia,10.0,1.0,30,56.0
Xanax,Panic Disorde,9.203947368421053,0.9539473684210527,8146,432.0986842105263
Xanax,Tinnitus,9.0,1.0,738,184.14285714285714
Xanax XR,11</span> users found this comment helpful.,2.0,0.0,11,415.0
Xanax XR,Anxiety,8.814814814814815,0.8888888888888888,1296,417.55555555555554
Xanax XR,Depression,10.0,1.0,61,618.0
Xanax XR,Dysautonomia,10.0,1.0,38,384.0
Xanax XR,Panic Disorde,9.11111111111111,0.9166666666666666,704,470.05555555555554
Xanax XR,Tinnitus,10.0,1.0,115,527.0
Xarelto,7</span> users found this comment helpful.,10.0,1.0,7,497.0
Xarelto,Atrial Fibrillation,6.15,0.6,874,394.95
Xarelto,Deep Vein Thrombosis,6.2727272727272725,0.6363636363636364,954,467.27272727272725
Xarelto,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,6.0,0.5,7,206.0
Xarelto,"Deep Vein Thrombosis, Prophylaxis",7.25,0.75,47,498.0
Xarelto,"Deep Vein Thrombosis, Recurrent Event",6.0,0.6666666666666666,36,352.6666666666667
Xarelto,Prevention of Thromboembolism in Atrial Fibrillation,2.3333333333333335,0.16666666666666666,206,494.6666666666667
Xarelto,Pulmonary Embolism,6.636363636363637,0.696969696969697,847,439.06060606060606
Xarelto,"Pulmonary Embolism, Recurrent Event",9.333333333333334,1.0,122,542.6666666666666
Xartemis XR,Chronic Pain,8.333333333333334,1.0,124,611.6666666666666
Xartemis XR,Pain,5.0,0.5,10,740.0
Xeljanz,Rheumatoid Arthritis,5.878787878787879,0.5909090909090909,1171,355.24242424242425
Xeljanz XR,Rheumatoid Arthritis,8.25,0.75,3,426.5
Xeloda,Breast Cance,7.5,0.75,25,235.5
Xeloda,"Breast Cancer, Metastatic",5.571428571428571,0.5,182,545.0
Xeloda,Colorectal Cance,8.833333333333334,0.9166666666666666,343,395.0
Xeloda,Stomach Cance,10.0,1.0,12,391.0
Xenaderm,Dermatologic Lesion,10.0,1.0,5,514.0
Xenical,135</span> users found this comment helpful.,7.0,1.0,135,784.0
Xenical,Obesity,8.53623188405797,0.9057971014492754,6261,454.6666666666667
Xeomin,Cervical Dystonia,5.0,0.5,1,717.0
Xerac AC,Hyperhidrosis,9.222222222222221,0.8888888888888888,66,489.44444444444446
Xgeva,Giant Cell Tumor of Bone,10.0,1.0,7,15.0
Xgeva,Hypercalcemia of Malignancy,1.0,0.0,7,620.0
Xiaflex,Dupuytren's contracture,5.5,0.5,3,160.5
Xiaflex,Peyronie's Disease,4.0,0.0,0,28.0
Xifaxan,Crohn's Disease,9.25,1.0,117,478.5
Xifaxan,Diarrhea,9.5,1.0,182,264.25
Xifaxan,Hepatic Encephalopathy,8.2,0.8,119,321.6
Xifaxan,Irritable Bowel Syndrome,5.964285714285714,0.5714285714285714,1598,437.57142857142856
Xifaxan,Traveler's Diarrhea,9.0,1.0,40,383.0
Xigduo XR,"Diabetes, Type 2",9.25,1.0,91,557.0
Xiidra,Dry Eye Disease,5.512195121951219,0.5060975609756098,1206,521.8414634146342
Xodol,Back Pain,10.0,1.0,21,403.0
Xolair,18</span> users found this comment helpful.,10.0,1.0,18,750.0
Xolair,"Asthma, Maintenance",8.048780487804878,0.8048780487804879,1322,478.0731707317073
Xolair,Urticaria,8.23076923076923,0.8333333333333334,1139,561.3333333333334
Xolegel,Cutaneous Candidiasis,10.0,1.0,9,285.0
Xolegel,Seborrheic Dermatitis,7.666666666666667,0.75,161,386.1666666666667
Xopenex,Asthma,10.0,1.0,3,216.0
Xopenex,"Asthma, Maintenance",9.5,1.0,51,152.75
Xopenex,"Asthma, acute",9.5,1.0,19,207.0
Xopenex,"COPD, Acute",9.0,1.0,58,213.66666666666666
Xopenex,"COPD, Maintenance",10.0,1.0,43,176.0
Xopenex HFA,"Asthma, acute",9.5,1.0,34,565.25
Xtampza ER,Chronic Pain,5.4,0.5,182,393.73333333333335
Xtandi,Prostate Cance,1.0,0.0,17,183.66666666666666
Xulane,1</span> users found this comment helpful.,2.0,0.0,1,726.0
Xulane,Birth Control,6.019607843137255,0.5980392156862745,1015,534.2401960784314
Xylocaine Jelly,"Burns, External",10.0,1.0,21,771.0
Xylocaine Jelly,Pain,10.0,1.0,16,156.0
Xylometazoline,Nasal Congestion,7.285714285714286,0.7142857142857143,161,205.71428571428572
Xyrem,Cataplexy,9.666666666666666,1.0,43,576.6666666666666
Xyrem,Narcolepsy,8.311475409836065,0.8770491803278688,1690,450.3606557377049
Xyrem,ibromyalgia,7.428571428571429,0.8571428571428571,385,371.7142857142857
Xyzal,0</span> users found this comment helpful.,9.0,1.0,0,101.0
Xyzal,5</span> users found this comment helpful.,10.0,1.0,5,197.0
Xyzal,Allergic Rhinitis,7.814814814814815,0.7962962962962963,553,307.48148148148147
Xyzal,Allergies,4.976744186046512,0.46511627906976744,1532,370.0581395348837
Xyzal,Urticaria,7.96969696969697,0.8484848484848485,613,369.4848484848485
Yasmin,10</span> users found this comment helpful.,9.0,1.0,10,763.0
Yasmin,14</span> users found this comment helpful.,1.0,0.0,14,119.0
Yasmin,3</span> users found this comment helpful.,5.0,0.5,9,397.6666666666667
Yasmin,4</span> users found this comment helpful.,4.5,0.5,8,513.5
Yasmin,5</span> users found this comment helpful.,9.0,1.0,5,197.0
Yasmin,Acne,6.8977272727272725,0.6988636363636364,1503,557.7954545454545
Yasmin,Birth Control,5.675438596491228,0.5263157894736842,1498,533.1929824561404
Yasmin,Menstrual Disorders,6.466666666666667,0.6,205,603.4
Yasmin,Polycystic Ovary Syndrome,10.0,1.0,39,756.0
Yasmin,Premenstrual Dysphoric Disorde,6.666666666666667,0.6666666666666666,120,623.6666666666666
Yaz,0</span> users found this comment helpful.,3.0,0.25,0,522.0
Yaz,14</span> users found this comment helpful.,7.0,1.0,14,507.0
Yaz,1</span> users found this comment helpful.,7.5,0.75,4,337.75
Yaz,2</span> users found this comment helpful.,7.0,0.75,4,723.5
Yaz,3</span> users found this comment helpful.,7.5,0.75,12,508.5
Yaz,4</span> users found this comment helpful.,9.5,1.0,8,553.5
Yaz,6</span> users found this comment helpful.,5.0,0.5,6,721.0
Yaz,Acne,7.186274509803922,0.7352941176470589,1743,563.9705882352941
Yaz,Birth Control,5.832089552238806,0.5597014925373134,2605,497.8731343283582
Yaz,Menstrual Disorders,6.0,0.5512820512820513,198,518.5641025641025
Yaz,Polycystic Ovary Syndrome,4.0,0.375,55,722.0
Yaz,Premenstrual Dysphoric Disorde,7.622641509433962,0.7924528301886793,1209,494.1132075471698
Yellow fever vaccine,Yellow Fever Prophylaxis,5.0,0.5,2,756.0
Yohimbine,Erectile Dysfunction,4.6,0.4,42,140.2
Yohimbine,Not Listed / Othe,10.0,1.0,13,35.0
Yohimbine,"Sexual Dysfunction, SSRI Induced",7.0,0.8333333333333334,45,222.0
Yuvafem,7</span> users found this comment helpful.,1.0,0.0,7,348.0
Yuvafem,Atrophic Urethritis,3.0,0.25,29,548.0
Yuvafem,Atrophic Vaginitis,3.0689655172413794,0.20689655172413793,397,434.9310344827586
Zaditor,"Conjunctivitis, Allergic",9.666666666666666,1.0,94,464.6666666666667
Zafirlukast,"Asthma, Maintenance",10.0,1.0,57,457.0
Zaleplon,Insomnia,5.581081081081081,0.5472972972972973,2087,368.1756756756757
Zaleplon,Not Listed / Othe,8.0,1.0,4,319.0
Zanaflex,33</span> users found this comment helpful.,10.0,1.0,33,166.0
Zanaflex,55</span> users found this comment helpful.,8.0,1.0,55,506.0
Zanaflex,70</span> users found this comment helpful.,8.0,1.0,70,763.0
Zanaflex,79</span> users found this comment helpful.,10.0,1.0,79,383.0
Zanaflex,Cluster Headaches,7.6,0.8,271,456.6
Zanaflex,Muscle Spasm,7.7534246575342465,0.7945205479452054,6188,356.1095890410959
Zanamivir,Influenza,5.5,0.5,6,178.5
Zanamivir,Swine Flu,10.0,1.0,4,37.0
Zantac,Eczema,10.0,1.0,44,441.0
Zantac,Erosive Esophagitis,10.0,1.0,130,265.6666666666667
Zantac,GERD,7.285714285714286,0.8214285714285714,602,298.57142857142856
Zantac,Gastric Ulcer Maintenance Treatment,10.0,1.0,141,120.66666666666667
Zantac,Indigestion,10.0,1.0,60,385.0
Zantac 150,Duodenal Ulce,7.0,1.0,27,190.0
Zantac 150,GERD,7.904761904761905,0.8095238095238095,1000,405.04761904761904
Zantac 150,Indigestion,1.0,0.0,34,63.0
Zantac 150,Pathological Hypersecretory Conditions,8.0,1.0,7,698.0
Zantac 150,Stomach Ulce,1.0,0.0,4,40.0
Zantryl,Obesity,10.0,1.0,42,359.0
Zarah,Birth Control,6.4,0.6,374,556.8428571428572
Zarontin,Seizures,9.4,1.0,29,208.8
Zaroxolyn,Edema,8.0,0.8333333333333334,126,314.0
Zeasorb-AF,Tinea Corporis,10.0,1.0,21,148.0
Zeasorb-AF Drying Gel,Tinea Pedis,10.0,1.0,0,154.0
Zebeta,Supraventricular Tachycardia,3.0,0.0,66,128.0
Zecuity,Migraine,5.5,0.5,37,1831.25
